Name,Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
WIPRO,08-03-2016,537.7,543.5,534.2,541.55,541.45,1551999,8343.87
WIPRO,04-03-2016,544.9,545.65,535.1,537,536.95,1600026,8601.31
WIPRO,03-03-2016,540.15,548.45,535.25,543.7,542.7,1220839,6619.35
WIPRO,02-03-2016,540,541.85,530.15,541,539.55,1790337,9568.47
WIPRO,01-03-2016,525,539,523.45,537.5,535.45,1725272,9241.29
WIPRO,29-02-2016,529,531.85,507.9,521,520.25,2079616,10816.86
WIPRO,26-02-2016,540.2,541.9,526.7,530,530.5,984483,5232.39
WIPRO,25-02-2016,534.4,538.75,522.1,538,533.85,959822,5069.78
WIPRO,24-02-2016,540.1,542.25,530.5,532.55,533.95,972998,5205.29
WIPRO,23-02-2016,542.15,543.7,535.6,540,539.95,944414,5090.18
WIPRO,22-02-2016,547.2,548.1,536.5,540.05,542.75,847687,4589.32
WIPRO,19-02-2016,541.4,549.5,538.15,549,547.35,1081601,5879.7
WIPRO,18-02-2016,528.1,543.8,528.1,540,541.3,888820,4771.38
WIPRO,17-02-2016,523,529.95,517.25,526.9,526.95,1080696,5646.24
WIPRO,16-02-2016,527,530.5,521.15,526.6,526.6,691104,3633.34
WIPRO,15-02-2016,522.9,527.6,518.15,525.45,525.75,977686,5109.95
WIPRO,12-02-2016,524.8,529.45,508.25,520,517.3,1799742,9323.04
WIPRO,11-02-2016,531.2,532.3,513.1,519,517.2,988027,5152.17
WIPRO,10-02-2016,536.25,536.65,528,532.95,531.2,967008,5131.49
WIPRO,09-02-2016,539.9,539.9,534,535.25,536.25,800236,4291.5
WIPRO,08-02-2016,558.05,560.2,543.3,544,545,822141,4541.78
WIPRO,05-02-2016,560,565.8,555.4,558.65,557.9,1076643,6027.87
WIPRO,04-02-2016,560.3,561.65,553.7,560,559.95,1051872,5885.48
WIPRO,03-02-2016,566.5,566.5,554.05,558.5,557.8,602527,3369.3
WIPRO,02-02-2016,570.1,571.55,564.2,568.1,567.25,1285343,7310.51
WIPRO,01-02-2016,565.6,573.9,557.3,565.25,568.15,1506973,8571.29
WIPRO,29-01-2016,548.6,565.7,548.6,563.8,562.8,1450233,8087.7
WIPRO,28-01-2016,553.2,553.7,544.4,549,547.25,1211162,6623.18
WIPRO,27-01-2016,550,554.95,543.55,554.75,552.55,2092598,11534.53
WIPRO,25-01-2016,547.9,549.8,543.8,547,547.05,795530,4349.65
WIPRO,22-01-2016,555.7,555.7,547.1,550.6,550.1,833487,4586.05
WIPRO,21-01-2016,541.55,555,541.55,550.1,550.8,1743800,9578.36
WIPRO,20-01-2016,539.05,551.9,533.2,542,542.55,1169646,6342.86
WIPRO,19-01-2016,548,552,538,542.6,542,957428,5195.54
WIPRO,18-01-2016,537,550.8,530.75,548.6,547.15,1693486,9200.76
WIPRO,15-01-2016,546.6,548.85,537,544,543.1,625158,3387.6
WIPRO,14-01-2016,545,549.9,536,545.5,545.25,1094750,5942.87
WIPRO,13-01-2016,547,551.9,540.45,546.6,546.5,672669,3672
WIPRO,12-01-2016,536.5,551,531.2,547.45,548.9,1309157,7082.49
WIPRO,11-01-2016,552,553.95,534.4,536.5,537.45,1866410,10079.3
WIPRO,08-01-2016,552.1,557.85,549.55,555,555.8,871557,4830.35
WIPRO,07-01-2016,553,557.45,547.1,549.1,549.85,2094055,11564.78
WIPRO,06-01-2016,557,559.8,553,553.5,555.1,1148164,6388.17
WIPRO,05-01-2016,562,565,554.25,557.6,556.9,878912,4891.69
WIPRO,04-01-2016,557,560,556,556.3,557.7,643432,3589.42
WIPRO,01-01-2016,559.8,559.8,554.1,557.15,556.45,593536,3298.9
WIPRO,31-12-2015,558,563.4,557,563.4,559.9,1322771,7405.6
WIPRO,30-12-2015,565.9,568,556,557.95,558.1,502172,2824.51
WIPRO,29-12-2015,561.9,568.2,558.95,563.5,564.05,800357,4518.28
WIPRO,28-12-2015,555.55,564,555.55,560.65,561.45,978882,5494.89
WIPRO,24-12-2015,556.5,559.8,554.5,557.25,557.2,404033,2251.98
WIPRO,23-12-2015,560,560,554,556,556.3,791612,4405.06
WIPRO,22-12-2015,554.8,557.5,553,555.95,555.45,1247602,6925.07
WIPRO,21-12-2015,553.8,559.25,548.5,557.15,555.85,1163941,6460.58
WIPRO,18-12-2015,554,557.35,550.45,553,554.2,2805312,15569.97
WIPRO,17-12-2015,557.5,558.4,553.1,556.5,556.1,1905689,10589.37
WIPRO,16-12-2015,552.25,558.85,552.25,556,554.95,2056888,11427.54
WIPRO,15-12-2015,568.4,570,556.4,558.5,558.9,1198868,6724.69
WIPRO,14-12-2015,563.2,570,560,570,567.05,744942,4208.18
WIPRO,11-12-2015,567,567.75,560.6,566.05,565.9,692121,3901.67
WIPRO,10-12-2015,567.05,570,559.65,564,565.1,1127698,6364.03
WIPRO,09-12-2015,564,573.85,562.55,565.05,565.3,791915,4498.93
WIPRO,08-12-2015,574.2,578.9,564.35,564.95,566.7,700651,3995.77
WIPRO,07-12-2015,571.85,577.4,567.9,576.15,576.05,1165015,6668.07
WIPRO,04-12-2015,572.35,572.35,562.2,571.7,569.3,1033750,5855.13
WIPRO,03-12-2015,585,585,569.3,572.35,572.55,1307704,7550.16
WIPRO,02-12-2015,584.8,585.4,576.05,578,577.75,710176,4125.93
WIPRO,01-12-2015,579.2,587.45,579.2,582.3,581.95,1725073,10062.23
WIPRO,30-11-2015,569,575.75,567.2,569.95,573.3,4168988,23892.24
WIPRO,27-11-2015,569.5,570.4,564.9,570,569.95,1338360,7601.66
WIPRO,26-11-2015,559,572.95,559,570,569.5,1926209,10974.91
WIPRO,24-11-2015,573.2,577.4,562.5,562.6,563.85,1020358,5794.86
WIPRO,23-11-2015,573.95,576.15,567.55,569.95,570.1,1111794,6363.04
WIPRO,20-11-2015,561.7,575,558,569.7,569.7,1853958,10568.44
WIPRO,19-11-2015,555.45,562,552.65,558.25,556.75,1006337,5613.22
WIPRO,18-11-2015,553.5,556.85,551.15,554,554.35,1230338,6814.05
WIPRO,17-11-2015,557,557,551,556.5,555.85,1465537,8118.05
WIPRO,16-11-2015,549.9,557.95,542.25,552.6,553.5,1110826,6131.56
WIPRO,13-11-2015,554,555.25,550.4,551.8,551.5,623741,3443.05
WIPRO,11-11-2015,558,561,556,556.5,556.5,83884,467.33
WIPRO,10-11-2015,560.95,561.8,551.45,556.65,556.05,1430715,7970.03
WIPRO,09-11-2015,563.5,567,556.2,560.95,560.25,1327976,7431.57
WIPRO,06-11-2015,568.25,572.65,566.7,569.65,569.95,686204,3906.25
WIPRO,05-11-2015,573.25,574.9,569.35,571.2,570.85,614621,3513.75
WIPRO,04-11-2015,577.1,578.95,571.45,572.55,573.05,815785,4677.01
WIPRO,03-11-2015,575.15,579.65,571.35,573.7,574.25,1056986,6069.11
WIPRO,02-11-2015,573.5,577.35,568.5,574.2,575.15,1817822,10411.47
WIPRO,30-10-2015,572.5,579.05,569.15,569.2,572.85,1134312,6502.82
WIPRO,29-10-2015,579.05,579.9,571,576,574.6,1528155,8783.65
WIPRO,28-10-2015,574.9,581.25,569.75,577.85,578,1405681,8094.35
WIPRO,27-10-2015,570.25,577.4,566,576.05,575.1,2938919,16805.46
WIPRO,26-10-2015,570.6,574.3,565.7,569,569.05,1065369,6068.37
WIPRO,23-10-2015,573.8,573.8,564.65,568,567.75,1859286,10568.27
WIPRO,21-10-2015,574.8,579.5,571.2,576,577.85,1013401,5835.69
WIPRO,20-10-2015,579,579.9,570,572,571.8,1341904,7688.64
WIPRO,19-10-2015,581.9,584.25,571.1,578,577.55,999500,5762.55
WIPRO,16-10-2015,579,582.15,565.6,576.95,577.35,916513,5258.29
WIPRO,15-10-2015,587.95,587.95,576.1,577.95,577.1,841140,4866.41
WIPRO,14-10-2015,582.1,594.45,581.05,582.5,582.9,1050171,6162.54
WIPRO,13-10-2015,585,593.7,583.65,584.95,585.35,974152,5718.63
WIPRO,12-10-2015,600,600,582,585,583.95,1060687,6234.23
WIPRO,09-10-2015,595.7,596.65,585.2,592,592.35,1349408,7963.21
WIPRO,08-10-2015,591.6,596.95,585.65,590,589.8,1102227,6520.6
WIPRO,07-10-2015,599.8,599.8,585,587.3,588.85,934819,5504.78
WIPRO,06-10-2015,602.4,610,598.2,599,599.35,1519897,9161.74
WIPRO,05-10-2015,600.4,609.9,597.1,599.6,600.3,1706301,10278.73
WIPRO,01-10-2015,598.05,613.3,597.35,598.65,599.75,3500187,21282.6
WIPRO,30-09-2015,594.1,598.95,592,597.8,597.85,1798206,10746.17
WIPRO,29-09-2015,585.6,597.9,585,587.7,588.3,1522181,8987.28
WIPRO,28-09-2015,602,602,590.05,593,592.95,997996,5943.53
WIPRO,24-09-2015,594,604.9,587,602.5,603.05,2080264,12439.85
WIPRO,23-09-2015,589.1,596.4,582.15,595.25,590.75,1411719,8308.98
WIPRO,22-09-2015,592,604.25,590,594,595.9,3380258,20243.26
WIPRO,21-09-2015,589.8,597,584.5,595,592.2,2220138,13121.32
WIPRO,18-09-2015,580.7,595,580,592,592,1856046,10950.36
WIPRO,16-09-2015,573.9,582,571.45,579.25,580.55,1864071,10788.87
WIPRO,15-09-2015,569,574,566.05,571.1,569.9,925819,5276.54
WIPRO,14-09-2015,561,573.7,559.2,571.5,571.65,2003431,11400.06
WIPRO,11-09-2015,555,562.85,554.8,559,559.1,765874,4280.17
WIPRO,10-09-2015,555,559.75,550.35,555.4,552.1,1645476,9132.56
WIPRO,09-09-2015,566.8,573.55,558.2,562,561.1,768588,4348.42
WIPRO,08-09-2015,550.3,566,550,565.6,563.6,767654,4300.36
WIPRO,07-09-2015,553.9,556.8,544.15,552.55,552.1,1070478,5885.66
WIPRO,04-09-2015,568,571.6,547.2,555.9,554,1486567,8316.97
WIPRO,03-09-2015,559,568,558.55,567.85,567.15,616022,3477.22
WIPRO,02-09-2015,566.15,569.2,549.2,558.55,554.25,1232289,6902.83
WIPRO,01-09-2015,571.3,572,560,564,564.15,1331821,7541.99
WIPRO,31-08-2015,563.6,575,560.7,570.3,571.8,1678949,9551.53
WIPRO,28-08-2015,554.3,565.45,552.35,563.3,563.6,1071547,5992.07
WIPRO,27-08-2015,557.45,557.45,546.6,549.5,551.35,2410790,13315.93
WIPRO,26-08-2015,544.9,556.6,543.1,546.35,550.95,2070752,11426.74
WIPRO,25-08-2015,549.35,551.5,528.3,547,541.3,2868240,15480.05
WIPRO,24-08-2015,568.95,574,536.1,548,544.35,2228412,12369.9
WIPRO,21-08-2015,574.8,577,563.7,576,576,1384738,7923.01
WIPRO,20-08-2015,585,586.35,573.75,578.3,576.75,1204492,6978.38
WIPRO,19-08-2015,573.7,586.75,572,584.85,584.75,1090309,6343.6
WIPRO,18-08-2015,577.7,587.5,568.5,572.25,571.15,1402485,8100.83
WIPRO,17-08-2015,575.8,579,568.85,576.05,575.85,414912,2384.12
WIPRO,14-08-2015,571.2,577.8,566.65,574.15,575.25,856542,4912.12
WIPRO,13-08-2015,577.55,579.5,565.8,570.15,571.2,1033298,5907.07
WIPRO,12-08-2015,562.25,581.3,562.25,575,577.75,1373245,7902.46
WIPRO,11-08-2015,566,567.45,555.05,566.95,566.15,1251175,7024.08
WIPRO,10-08-2015,568.05,573.45,560.1,564,563.45,722731,4095.02
WIPRO,07-08-2015,571.6,575.9,566.05,568.7,569.1,791237,4522.5
WIPRO,06-08-2015,579,579.75,569,572.45,571.6,941807,5389.12
WIPRO,05-08-2015,561.25,578,559.85,574.15,575.35,1068081,6106.3
WIPRO,04-08-2015,570.9,570.9,557.5,560,559.85,1459987,8219.03
WIPRO,03-08-2015,571,575.9,569,570,570.4,647866,3709.12
WIPRO,31-07-2015,563,572,562.95,571,569.85,1321332,7504.04
WIPRO,30-07-2015,568,569.7,555.7,561.05,562,1045887,5909.14
WIPRO,29-07-2015,557,568,556.95,566.25,564.85,1126555,6361.42
WIPRO,28-07-2015,561.5,562.25,553.5,559.45,556.65,1549849,8631.34
WIPRO,27-07-2015,565,569.75,559.75,561.05,561.65,987657,5563.48
WIPRO,24-07-2015,583.05,586,565.2,567.6,566.75,2258511,12893.89
WIPRO,23-07-2015,587.6,593.8,574.65,588.3,589.05,2229413,13066.92
WIPRO,22-07-2015,580,588.6,576,586,584.6,1026549,5997.2
WIPRO,21-07-2015,567.55,585.1,567.35,578.05,576.6,1564475,9087.79
WIPRO,20-07-2015,564,572.7,562,569.45,568.6,748362,4256.65
WIPRO,17-07-2015,577,579.9,565.2,568.5,568.35,943908,5382.58
WIPRO,16-07-2015,578.9,582,572.2,575,575.3,869575,5010.91
WIPRO,15-07-2015,568,579.8,566.55,578,577.75,1634304,9422.13
WIPRO,14-07-2015,557.5,567.4,555.9,565,565.4,617609,3473.41
WIPRO,13-07-2015,549.1,562,549.1,561.7,559.65,905841,5039.17
WIPRO,10-07-2015,550,554.4,545.55,549,548.65,1113652,6119.49
WIPRO,09-07-2015,552.7,556.45,543.25,545.35,544.9,687081,3781.49
WIPRO,08-07-2015,551.1,558.75,549,552.9,552.75,974247,5400.07
WIPRO,07-07-2015,553.5,562.3,552.7,554.15,553.8,780960,4352.14
WIPRO,06-07-2015,544.55,551.75,543.7,550.2,550.05,725183,3979.17
WIPRO,03-07-2015,553.4,554.4,548,550.1,549.55,858561,4726.77
WIPRO,02-07-2015,555.95,560.5,549.05,553.55,555.75,1005479,5587.47
WIPRO,01-07-2015,544.05,556,541.25,555,552.75,1204636,6612.21
WIPRO,30-06-2015,552,554.55,545,545.25,546.7,1570104,8592.87
WIPRO,29-06-2015,553.1,554.95,542.25,554.05,552.4,839478,4604.13
WIPRO,26-06-2015,554.1,561.35,554.1,558,558.65,782109,4365.82
WIPRO,25-06-2015,563.5,563.9,549.75,553.1,552.15,2199982,12187
WIPRO,24-06-2015,558,568,557,565,565.4,1423531,8023.32
WIPRO,23-06-2015,564,564,555,558,557.4,1067772,5962.03
WIPRO,22-06-2015,559.9,563.55,553.05,562.9,560.2,1515199,8461.32
WIPRO,19-06-2015,558.45,577.75,556.8,558.9,561.55,5166628,29243.48
WIPRO,18-06-2015,547.5,560.4,544.7,555.45,556.1,1786565,9913.86
WIPRO,17-06-2015,542,553.95,541.1,545.9,546.55,1365147,7463.32
WIPRO,16-06-2015,543,546.45,535.05,539.15,540.3,1128789,6101.41
WIPRO,15-06-2015,536,548,531.85,541.95,540.9,1032846,5588.82
WIPRO,12-06-2015,546.05,554.4,529,538.8,537.35,2215415,11953.88
WIPRO,11-06-2015,565,566,543.05,547.5,546.05,1997726,11055.98
WIPRO,10-06-2015,542.5,566.95,541.7,563.2,562.75,1784344,9895.3
WIPRO,09-06-2015,553.2,557.35,540.6,540.6,543.55,1192589,6553.75
WIPRO,08-06-2015,555.8,561.7,550.5,555.7,555,1138456,6330.11
WIPRO,05-06-2015,554.3,564.95,550.6,555.5,555.8,1696683,9485.19
WIPRO,04-06-2015,547,560.9,547,556.2,552.7,2328406,12901.91
WIPRO,03-06-2015,550.25,558.25,544.05,544.8,545.6,1863451,10233.22
WIPRO,02-06-2015,561.95,562,546.05,550,548.8,1017819,5621.19
WIPRO,01-06-2015,560,567.95,558.75,561.5,563.55,836468,4718.18
WIPRO,29-05-2015,554.6,565,554.6,563.5,561.7,3310309,18582.54
WIPRO,28-05-2015,553.5,557.7,541.25,556,554.55,2317827,12818.54
WIPRO,27-05-2015,556.25,557.7,546.05,553.05,552.35,1677377,9254.23
WIPRO,26-05-2015,560.55,563.8,556.1,559.7,558.25,1204749,6740.15
WIPRO,25-05-2015,561,565.5,557.5,562.5,563.1,1552433,8724.15
WIPRO,22-05-2015,560.55,562.9,554.6,560.3,560.5,1983773,11080.28
WIPRO,21-05-2015,566,566.1,558.5,565,564.25,1459842,8219.41
WIPRO,20-05-2015,554.75,564.9,552.65,562.2,564,1471459,8245.25
WIPRO,19-05-2015,545,554.75,543.6,552.05,552.6,2316793,12780.14
WIPRO,18-05-2015,539,545,535.4,544.4,544.25,1064875,5750.42
WIPRO,15-05-2015,536,541.6,535,538,538.45,1010864,5434.36
WIPRO,14-05-2015,542.8,542.8,533.05,537,536.5,1025608,5496.44
WIPRO,13-05-2015,535,543.4,529.65,542,542.25,1504313,8100.3
WIPRO,12-05-2015,542.5,544.4,530.65,534.25,533.85,1432110,7647.65
WIPRO,11-05-2015,542.95,544.3,537.1,542,541.5,2101092,11347.95
WIPRO,08-05-2015,541.1,544.5,536.1,540,540.5,1556955,8423.36
WIPRO,07-05-2015,531,542.7,525.1,538.8,538.15,2274572,12169.03
WIPRO,06-05-2015,543.75,543.75,529.45,532.7,532.35,2779652,14836.7
WIPRO,05-05-2015,545.05,548.35,541.25,544.55,544.9,1617499,8813.18
WIPRO,04-05-2015,539.1,544.6,534.55,544,541.15,987086,5315.38
WIPRO,30-04-2015,537.05,542.05,533.75,539.05,538.6,3178167,17101.83
WIPRO,29-04-2015,533,546.7,530.2,541.75,541.65,2817203,15203.94
WIPRO,28-04-2015,533,537.55,525,531,532.25,3071168,16300.68
WIPRO,27-04-2015,528.6,535.75,518.15,531.8,533.8,1840543,9753.76
WIPRO,24-04-2015,535.55,538.65,512.5,531,523.2,3565799,18879.03
WIPRO,23-04-2015,548.95,548.95,532.55,533.05,534.25,3043814,16401.4
WIPRO,22-04-2015,562,563.25,542,543.85,544.55,6270181,34585.87
WIPRO,21-04-2015,568,588.4,550.55,578.15,578.15,3946681,22483.2
WIPRO,20-04-2015,586.85,591.05,570.5,570.5,575.4,1485403,8618.27
WIPRO,17-04-2015,596.05,596.7,585,587.5,586.85,1564242,9209.05
WIPRO,16-04-2015,607,608.2,590.05,602.6,601.95,2451912,14637.46
WIPRO,15-04-2015,623,623,600.75,606.45,606.65,1371735,8399.82
WIPRO,13-04-2015,618.9,625.75,614.85,624.15,624.2,866150,5381.3
WIPRO,10-04-2015,620.25,621.9,614.55,618.45,617.7,1075974,6641.08
WIPRO,09-04-2015,621.5,624.3,612.05,616.55,617.15,1321860,8159.34
WIPRO,08-04-2015,614,623,613.1,616.15,616.3,1788943,11048.5
WIPRO,07-04-2015,623.4,627.9,609.15,615.15,615.05,1854541,11425.85
WIPRO,06-04-2015,628.95,628.95,617.4,620.35,621.15,1476030,9169.1
WIPRO,01-04-2015,623.4,636.45,620.2,632,633.2,1191542,7513.48
WIPRO,31-03-2015,623.05,634.6,618.2,627.1,628.85,1689533,10594.44
WIPRO,30-03-2015,620,624.95,616.2,624.85,623.4,1277713,7932.22
WIPRO,27-03-2015,639.7,641.6,608.55,611.8,612.15,2559929,15944.96
WIPRO,26-03-2015,657.9,657.9,625.2,635,631.9,2292616,14654.35
WIPRO,25-03-2015,651,663.95,646.55,660.7,661.1,1098652,7198.76
WIPRO,24-03-2015,645,658.5,643.1,650.1,652.25,1314563,8582.54
WIPRO,23-03-2015,652.7,660.5,641.2,646.15,645.1,1149989,7466.28
WIPRO,20-03-2015,638.7,656.7,636.65,653,652.65,2257073,14651.25
WIPRO,19-03-2015,637.7,642.7,632.5,635.7,635.05,1471576,9387.09
WIPRO,18-03-2015,647,648,628.75,629.95,631.4,1673555,10647.12
WIPRO,17-03-2015,650,651.4,639.25,642.4,643.4,1478033,9550.23
WIPRO,16-03-2015,641.2,650.95,636.6,645.35,646.25,1653857,10669.77
WIPRO,13-03-2015,658.4,658.4,631.95,642.25,639.25,1876432,12090.57
WIPRO,12-03-2015,655.8,656.95,646.5,655.1,655.3,1176692,7656.34
WIPRO,11-03-2015,657.55,677.6,650.5,652.25,654.75,2285766,15129.17
WIPRO,10-03-2015,651,661.8,645,660.35,654.3,1749075,11384.72
WIPRO,09-03-2015,667,667,656.05,660,660.1,1423829,9394.38
WIPRO,05-03-2015,659.9,669.9,655.25,666.9,667.8,1352490,9018.81
WIPRO,04-03-2015,672.25,673.75,656.3,661.9,659.5,1630010,10818.27
WIPRO,03-03-2015,665,677,663,671.9,672.45,1801839,12114.93
WIPRO,02-03-2015,660.1,674.4,654,663.45,664.5,1848683,12300.23
WIPRO,28-02-2015,656.8,663.5,652,659.3,659.2,870141,5722.06
WIPRO,27-02-2015,657,658.6,648.7,658.4,654.3,2299617,15009.77
WIPRO,26-02-2015,663.8,668.9,651.4,658.95,657.9,1964702,12932
WIPRO,25-02-2015,653.55,665.6,652.1,661.6,663.8,1842951,12160.55
WIPRO,24-02-2015,652.5,659.8,649.6,652.95,653,1581301,10331.07
WIPRO,23-02-2015,650,658,643.55,649.05,649.75,1066850,6952.32
WIPRO,20-02-2015,659.5,661,647.5,650.05,650,909333,5920.48
WIPRO,19-02-2015,669,669,655,659.55,659.5,1384133,9144.69
WIPRO,18-02-2015,662,671,655.5,668.7,669,1133545,7506.66
WIPRO,16-02-2015,660.9,667.25,660,663.85,661.5,959525,6366.61
WIPRO,13-02-2015,648,663.9,646.8,660.8,660.7,1732344,11396.19
WIPRO,12-02-2015,643.5,653,641.25,646.7,646.8,1807455,11687.4
WIPRO,11-02-2015,646,649,633.15,640.9,638.4,2656220,16931.05
WIPRO,10-02-2015,641,652,637.35,643.65,642.6,2088859,13413.62
WIPRO,09-02-2015,639.9,650,635.6,648.05,647.8,1273983,8194.45
WIPRO,06-02-2015,638,654.7,636,643.95,643.25,2076434,13423.98
WIPRO,05-02-2015,620.95,643.1,620.9,639,638.25,2299427,14612.32
WIPRO,04-02-2015,623.2,629.9,616.25,619.1,619.2,1673112,10431.04
WIPRO,03-02-2015,624,628.05,617.75,620.3,621.55,1587289,9874.2
WIPRO,02-02-2015,612,627.7,609,626.7,625.1,2990374,18533.52
WIPRO,30-01-2015,606.9,610.05,597.15,606.3,606.55,1761224,10633.29
WIPRO,29-01-2015,608,614.5,599.8,603,602.7,2529061,15311.87
WIPRO,28-01-2015,596,612,595.75,611.55,607.25,3144370,18934.99
WIPRO,27-01-2015,602.4,605.75,595,595.5,598.55,2955854,17756.97
WIPRO,23-01-2015,599.2,604,590.25,599.75,601.8,3614595,21631.82
WIPRO,22-01-2015,590,597.7,584.7,592.95,594.55,3648498,21607.98
WIPRO,21-01-2015,589.6,595,576.65,592,588.7,3319015,19494.37
WIPRO,20-01-2015,586.1,594,582.9,588.8,590.4,2510737,14759.46
WIPRO,19-01-2015,591.1,598.5,582.35,584.45,584.2,6062665,35727.85
WIPRO,16-01-2015,560.8,563.4,552.9,555.9,555.05,1557128,8679.6
WIPRO,15-01-2015,560,564,551.25,561.9,559.5,1311267,7347.64
WIPRO,14-01-2015,566,569.5,550,550.15,551.95,1823224,10168.82
WIPRO,13-01-2015,557.1,566.7,555,565.7,563.5,1183627,6636.61
WIPRO,12-01-2015,550,559,547.7,556,556.05,829086,4578.19
WIPRO,09-01-2015,549.2,560,543.25,552.5,553.5,2547585,14071.21
WIPRO,08-01-2015,556.15,558.9,543.2,545,545,1461025,7978.94
WIPRO,07-01-2015,543.2,545,538.35,541.5,541.1,1557297,8430.9
WIPRO,06-01-2015,555,556.4,542.1,545.5,545.25,2324381,12715.92
WIPRO,05-01-2015,557.05,565,555.5,558.55,558.3,719738,4030.31
WIPRO,02-01-2015,553.4,560.25,553,558.9,557.3,787304,4389.68
WIPRO,01-01-2015,552.55,554.4,550.5,552.25,552.4,202978,1121.86
WIPRO,31-12-2014,552,556.5,550.2,555.8,555.2,670545,3716.18
WIPRO,30-12-2014,550,554.9,548.1,553.5,552.55,812462,4482.43
WIPRO,29-12-2014,548,552.4,547.4,550.5,550.15,945071,5195.58
WIPRO,26-12-2014,546.6,548.5,541.1,547,547.4,727228,3959.96
WIPRO,24-12-2014,552.4,554.8,540.1,544.5,545.5,1999479,10945.73
WIPRO,23-12-2014,556.5,556.5,548.9,552,552.4,1356202,7477.97
WIPRO,22-12-2014,556,556.95,548.85,554.65,555.15,1550651,8563.2
WIPRO,19-12-2014,544.4,554.55,544,552.5,550.55,1702620,9358.13
WIPRO,18-12-2014,537.9,540.05,531,537.25,537.95,1357551,7274.65
WIPRO,17-12-2014,535,543,527.65,537,535.15,2189924,11706.22
WIPRO,16-12-2014,539,549.7,535,535.1,536.75,1861094,10096.81
WIPRO,15-12-2014,537.4,545.9,524.85,541.75,541.55,1485285,7973.41
WIPRO,12-12-2014,546.3,553.9,539,540,543.15,1078109,5903.84
WIPRO,11-12-2014,551.9,554,544.7,548,546.3,1317446,7246.28
WIPRO,10-12-2014,556,559.25,551.4,551.5,552.15,1299523,7202.76
WIPRO,09-12-2014,569,575.75,555.55,556,556.9,1533128,8652.72
WIPRO,08-12-2014,578,580.25,565.45,570.2,568.35,969284,5541.62
WIPRO,05-12-2014,591,591,576.7,579.1,578.85,1037636,6042.2
WIPRO,04-12-2014,593.75,595.95,589.7,591.5,592.7,938872,5566.61
WIPRO,03-12-2014,591.6,596,585.3,592.15,593.85,1130152,6692.02
WIPRO,02-12-2014,595,595,583.5,589.25,590.95,915148,5398.91
WIPRO,01-12-2014,588,600.9,587.05,592,592.6,3016239,17945.68
WIPRO,28-11-2014,585.5,590,580.15,584.1,585.8,1963275,11494.89
WIPRO,27-11-2014,579.75,585,579,585,582,2004238,11667.69
WIPRO,26-11-2014,584,584,573.5,582.45,579.8,1412004,8154.37
WIPRO,25-11-2014,584,587.4,577.3,581.25,581.55,4010956,23360.31
WIPRO,24-11-2014,572.75,582.65,572.2,581,579.35,1450192,8385.64
WIPRO,21-11-2014,573,576.65,567.15,570.4,572.1,1844516,10569.15
WIPRO,20-11-2014,569,575,563.15,574,571.9,1323076,7533.02
WIPRO,19-11-2014,569,571,560.3,567.3,564.9,1646770,9344.51
WIPRO,18-11-2014,564.95,568,562.3,568,566.25,1972986,11160.68
WIPRO,17-11-2014,564.1,566,559,564.75,564.15,1504469,8468.11
WIPRO,14-11-2014,561.9,568,560.7,564,563.9,2185128,12331.65
WIPRO,13-11-2014,559,564.4,554.05,560.5,558.8,1919778,10753.51
WIPRO,12-11-2014,554,561.05,552.8,556,556.05,1848271,10271.42
WIPRO,11-11-2014,560.5,561,554.85,557.15,557.3,1271431,7080.45
WIPRO,10-11-2014,554,560,552.05,559.8,558.85,1805913,10048.53
WIPRO,07-11-2014,562.7,563,548.4,554.8,553.45,3034146,16787.77
WIPRO,05-11-2014,569,569,556.8,558.6,559,3818621,21373.79
WIPRO,03-11-2014,570,570,561.4,565,564.9,3229044,18230.86
WIPRO,31-10-2014,565,567,559.65,563,563.7,2913985,16424.92
WIPRO,30-10-2014,558,563.2,557.9,560.4,560.25,3019242,16920.93
WIPRO,29-10-2014,555.65,560.25,554.6,557,556.8,1633880,9091.62
WIPRO,28-10-2014,555.4,564.5,550.05,554.8,553.7,2307114,12863.88
WIPRO,27-10-2014,550,558.5,547.15,555.9,554.8,2975614,16496.59
WIPRO,23-10-2014,560,564.1,554.3,559.45,560.25,1175673,6580.86
WIPRO,22-10-2014,582.8,586.75,576,583.75,583.65,1256537,7314.04
WIPRO,21-10-2014,559,575,557.8,572.5,573.3,1502473,8541.93
WIPRO,20-10-2014,567,575,553.4,555.25,556.4,1610944,9015.09
WIPRO,17-10-2014,575.3,581.5,560.1,566.75,565.9,3266062,18577.22
WIPRO,16-10-2014,579.95,584.6,565.65,572.55,573.3,2201624,12716.45
WIPRO,14-10-2014,590,593,578.25,580.6,580.05,2019464,11798.03
WIPRO,13-10-2014,583.8,586,566.1,586,584.55,2345576,13551.32
WIPRO,10-10-2014,580.2,599.3,580.2,583.8,584.7,3951634,23188.14
WIPRO,09-10-2014,596.75,601.9,583,590.7,587.25,2677069,15848.01
WIPRO,08-10-2014,617,618.85,589.15,590.95,593.55,2326749,13973.12
WIPRO,07-10-2014,614,621.9,611.05,619.7,618.5,2088223,12897.37
WIPRO,01-10-2014,598.1,617.65,598.1,615,615.75,2800054,17158.26
WIPRO,30-09-2014,599,599,588.2,596.65,596.8,2468336,14665.92
